Year,Month,States,Cents/kWh,CEPCI,2021 cents/kWh,2021_$/kWh,Year,CEPCI,source,,PA_2021_$/kWh
1999,3,MS,4,390.6,7.258576549,0.072585765,,,,,
1999,3,MT,3.89,390.6,7.058965694,0.070589657,,,,,
1999,3,NC,4.2,390.6,7.621505376,0.076215054,,,,,
1999,3,ND,3.89,390.6,7.058965694,0.070589657,,,,,
1999,3,NE,3.4,390.6,6.169790067,0.061697901,,,,,
1999,3,NH,9.39,390.6,17.03950845,0.170395084,,,,,
1999,3,NJ,8,390.6,14.5171531,0.145171531,,,,,
1999,3,NM,4.39,390.6,7.966287762,0.079662878,,,,,
1999,3,NV,4.28,390.6,7.766676907,0.077666769,,,,,
1999,3,NY,3.89,390.6,7.058965694,0.070589657,,,,,
1999,3,OH,4.01,390.6,7.27672299,0.07276723,,,,,
1999,3,OK,3.31,390.6,6.006472094,0.060064721,,,,,
1999,3,OR,3.52,390.6,6.387547363,0.063875474,,,,,
1999,3,PA,4.82,390.6,8.746584741,0.087465847,,,,,
1999,3,RI,9.83,390.6,17.83795187,0.178379519,,,,,
1999,3,SC,3.49,390.6,6.333108039,0.06333108,,,,,
1999,3,SD,4.3,390.6,7.80296979,0.078029698,,,,,
1999,3,TN,4.1,390.6,7.440040963,0.07440041,,,,,
1999,3,TX,4,390.6,7.258576549,0.072585765,,,,,
1999,3,UT,3.19,390.6,5.788714798,0.057887148,,,,,
1999,3,VA,3.8,390.6,6.895647721,0.068956477,,,,,
1999,3,VT,7.69,390.6,13.95461342,0.139546134,,,,,
1999,3,WA,3.34,390.6,6.060911418,0.060609114,,,,,
1999,3,WI,3.9,390.6,7.077112135,0.070771121,,,,,
1999,3,WV,3.9,390.6,7.077112135,0.070771121,,,,,
1999,3,WY,3.48,390.6,6.314961598,0.063149616,,,,,
1999,2,AK,7.2,390.6,13.06543779,0.130654378,,,,,
1999,2,AL,3.32,390.6,6.024618536,0.060246185,,,,,
1999,2,AR,3.8,390.6,6.895647721,0.068956477,,,,,
1999,2,AZ,4.2,390.6,7.621505376,0.076215054,,,,,
1999,2,CA,6.16,390.6,11.17820789,0.111782079,,,,,
1999,2,CO,4.3,390.6,7.80296979,0.078029698,,,,,
1999,2,CT,7.41,390.6,13.44651306,0.134465131,,,,,
1999,2,DC,3.99,390.6,7.240430108,0.072404301,,,,,
1999,2,DE,4.8,390.6,8.710291859,0.087102919,,,,,
1999,2,FL,4.89,390.6,8.873609831,0.088736098,,,,,
1999,2,GA,3.6,390.6,6.532718894,0.065327189,,,,,
1999,2,HI,9.19,390.6,16.67657962,0.166765796,,,,,
1999,2,IA,3.6,390.6,6.532718894,0.065327189,,,,,
1999,2,ID,2.96,390.6,5.371346646,0.053713466,,,,,
1999,2,IL,4.8,390.6,8.710291859,0.087102919,,,,,
1999,2,IN,4,390.6,7.258576549,0.072585765,,,,,
1999,2,KS,4.4,390.6,7.984434204,0.079844342,,,,,
1999,2,KY,2.8,390.6,5.081003584,0.050810036,,,,,
1999,2,LA,3.8,390.6,6.895647721,0.068956477,,,,,
1999,2,MA,8.5,390.6,15.42447517,0.154244752,,,,,
1999,2,MD,3.8,390.6,6.895647721,0.068956477,,,,,
1999,2,ME,7.69,390.6,13.95461342,0.139546134,,,,,
1999,2,MI,5,390.6,9.073220686,0.090732207,,,,,
1999,2,MN,4.39,390.6,7.966287762,0.079662878,,,,,
1999,2,MO,3.7,390.6,6.714183308,0.067141833,,,,,
1999,2,MS,4,390.6,7.258576549,0.072585765,,,,,
1999,2,MT,3.03,390.6,5.498371736,0.054983717,,,,,
1999,2,NC,4.3,390.6,7.80296979,0.078029698,,,,,
1999,2,ND,3.79,390.6,6.87750128,0.068775013,,,,,
1999,2,NE,3.5,390.6,6.35125448,0.063512545,,,,,
1999,2,NH,9.39,390.6,17.03950845,0.170395084,,,,,
1999,2,NJ,7.6,390.6,13.79129544,0.137912954,,,,,
1999,2,NM,4.19,390.6,7.603358935,0.076033589,,,,,
1999,2,NV,4.18,390.6,7.585212494,0.075852125,,,,,
1999,2,NY,4.79,390.6,8.692145417,0.086921454,,,,,
1999,2,OH,4.21,390.6,7.639651818,0.076396518,,,,,
1999,2,OK,3.31,390.6,6.006472094,0.060064721,,,,,
1999,2,OR,3.62,390.6,6.569011777,0.065690118,,,,,
1999,2,PA,5.57,390.6,10.10756784,0.101075678,,,,,
1999,2,RI,7.15,390.6,12.97470558,0.129747056,,,,,
1999,2,SC,3.59,390.6,6.514572453,0.065145725,,,,,
1999,2,SD,4.6,390.6,8.347363031,0.08347363,,,,,
1999,2,TN,4,390.6,7.258576549,0.072585765,,,,,
1999,2,TX,4,390.6,7.258576549,0.072585765,,,,,
1999,2,UT,3.29,390.6,5.970179211,0.059701792,,,,,
1999,2,VA,3.8,390.6,6.895647721,0.068956477,,,,,
1999,2,VT,8.59,390.6,15.58779314,0.155877931,,,,,
1999,2,WA,3.34,390.6,6.060911418,0.060609114,,,,,
1999,2,WI,3.9,390.6,7.077112135,0.070771121,,,,,
1999,2,WV,3.9,390.6,7.077112135,0.070771121,,,,,
1999,2,WY,3.38,390.6,6.133497184,0.061334972,,,,,
1999,1,AK,7.1,390.6,12.88397337,0.128839734,,,,,
1999,1,AL,3.52,390.6,6.387547363,0.063875474,,,,,
1999,1,AR,4,390.6,7.258576549,0.072585765,,,,,
1999,1,AZ,5.1,390.6,9.2546851,0.092546851,,,,,
1999,1,CA,5.7,390.6,10.34347158,0.103434716,,,,,
1999,1,CO,4.3,390.6,7.80296979,0.078029698,,,,,
1999,1,CT,7.21,390.6,13.08358423,0.130835842,,,,,
1999,1,DC,3.78,390.6,6.859354839,0.068593548,,,,,
1999,1,DE,4.8,390.6,8.710291859,0.087102919,,,,,
1999,1,FL,4.69,390.6,8.510681004,0.08510681,,,,,
1999,1,GA,3.6,390.6,6.532718894,0.065327189,,,,,
1999,1,HI,9.19,390.6,16.67657962,0.166765796,,,,,
1999,1,IA,3.5,390.6,6.35125448,0.063512545,,,,,
1999,1,ID,2.85,390.6,5.171735791,0.051717358,,,,,
1999,1,IL,4.8,390.6,8.710291859,0.087102919,,,,,
1999,1,IN,3.9,390.6,7.077112135,0.070771121,,,,,
1999,1,KS,4.4,390.6,7.984434204,0.079844342,,,,,
1999,1,KY,2.7,390.6,4.899539171,0.048995392,,,,,
1999,1,LA,3.8,390.6,6.895647721,0.068956477,,,,,
1999,1,MA,7.23,390.6,13.11987711,0.131198771,,,,,
1999,1,MD,3.8,390.6,6.895647721,0.068956477,,,,,
1999,1,ME,7.69,390.6,13.95461342,0.139546134,,,,,
1999,1,MI,5.1,390.6,9.2546851,0.092546851,,,,,
1999,1,MN,4.29,390.6,7.784823349,0.077848233,,,,,
1999,1,MO,3.8,390.6,6.895647721,0.068956477,,,,,
1999,1,MS,3.9,390.6,7.077112135,0.070771121,,,,,
1999,1,MT,2.59,390.6,4.699928315,0.046999283,,,,,
1999,1,NC,4.5,390.6,8.165898618,0.081658986,,,,,
1999,1,ND,3.79,390.6,6.87750128,0.068775013,,,,,
1999,1,NE,3.4,390.6,6.169790067,0.061697901,,,,,
1999,1,NH,8.89,390.6,16.13218638,0.161321864,,,,,
1999,1,NJ,7.6,390.6,13.79129544,0.137912954,,,,,
1999,1,NM,4.09,390.6,7.421894521,0.074218945,,,,,
1999,1,NV,4.08,390.6,7.40374808,0.074037481,,,,,
1999,1,NY,4.49,390.6,8.147752176,0.081477522,,,,,
1999,1,OH,4.21,390.6,7.639651818,0.076396518,,,,,
1999,1,OK,3.41,390.6,6.187936508,0.061879365,,,,,
1999,1,OR,3.42,390.6,6.206082949,0.062060829,,,,,
1999,1,PA,6.05,390.6,10.97859703,0.10978597,,,,,
1999,1,RI,7.55,390.6,13.70056324,0.137005632,,,,,
1999,1,SC,3.59,390.6,6.514572453,0.065145725,,,,,
1999,1,SD,4.3,390.6,7.80296979,0.078029698,,,,,
1999,1,TN,4.2,390.6,7.621505376,0.076215054,,,,,
1999,1,TX,3.8,390.6,6.895647721,0.068956477,,,,,
1999,1,UT,3.29,390.6,5.970179211,0.059701792,,,,,
1999,1,VA,3.9,390.6,7.077112135,0.070771121,,,,,
1999,1,VT,8.79,390.6,15.95072197,0.15950722,,,,,
1999,1,WA,3.34,390.6,6.060911418,0.060609114,,,,,
1999,1,WI,3.9,390.6,7.077112135,0.070771121,,,,,
1999,1,WV,3.7,390.6,6.714183308,0.067141833,,,,,
1999,1,WY,3.28,390.6,5.95203277,0.059520328,,,,,
1998,12,AK,7.06,389.5,12.84756868,0.128475687,,,,,
1998,12,AL,3.49,389.5,6.350993582,0.063509936,,,,,
1998,12,AR,3.69,389.5,6.714947368,0.067149474,,,,,
1998,12,AZ,5.76,389.5,10.48186906,0.104818691,,,,,
1998,12,CA,5.59,389.5,10.17250834,0.101725083,,,,,
1998,12,CO,4.3,389.5,7.825006418,0.078250064,,,,,
1998,12,CT,7.81,389.5,14.21239538,0.142123954,,,,,
1998,12,DC,3.19,389.5,5.805062901,0.058050629,,,,,
1998,12,DE,4.45,389.5,8.097971759,0.080979718,,,,,
1998,12,FL,4.73,389.5,8.60750706,0.086075071,,,,,
1998,12,GA,4.1,389.5,7.461052632,0.074610526,,,,,
1998,12,HI,9.72,389.5,17.68815404,0.17688154,,,,,
1998,12,IA,3.65,389.5,6.642156611,0.066421566,,,,,
1998,12,ID,2.91,389.5,5.295527599,0.052955276,,,,,
1998,12,IL,4.87,389.5,8.862274711,0.088622747,,,,,
1998,12,IN,3.99,389.5,7.260878049,0.07260878,,,,,
1998,12,KS,4.36,389.5,7.934192555,0.079341926,,,,,
1998,12,KY,2.73,389.5,4.967969191,0.049679692,,,,,
1998,12,LA,3.93,389.5,7.151691913,0.071516919,,,,,
1998,12,MA,7.94,389.5,14.44896534,0.144489653,,,,,
1998,12,MD,4.04,389.5,7.351866496,0.073518665,,,,,
1998,12,ME,7.86,389.5,14.30338383,0.143033838,,,,,
1998,12,MI,5.14,389.5,9.353612323,0.093536123,,,,,
1998,12,MN,4.22,389.5,7.679424904,0.076794249,,,,,
1998,12,MO,3.83,389.5,6.969715019,0.06969715,,,,,
1998,12,MS,4.03,389.5,7.333668806,0.073336688,,,,,
1998,12,MT,3.62,389.5,6.587563543,0.065875635,,,,,
1998,12,NC,4.34,389.5,7.897797176,0.078977972,,,,,
1998,12,ND,4.12,389.5,7.49744801,0.07497448,,,,,
1998,12,NE,3.38,389.5,6.150818999,0.06150819,,,,,
1998,12,NH,9.85,389.5,17.92472401,0.17924724,,,,,
1998,12,NJ,7.91,389.5,14.39437227,0.143943723,,,,,
1998,12,NM,4.32,389.5,7.861401797,0.078614018,,,,,
1998,12,NV,4.06,389.5,7.388261874,0.073882619,,,,,
1998,12,NY,4.47,389.5,8.134367137,0.081343671,,,,,
1998,12,OH,4.25,389.5,7.734017972,0.07734018,,,,,
1998,12,OK,3.6,389.5,6.551168164,0.065511682,,,,,
1998,12,OR,3.86,389.5,7.024308087,0.070243081,,,,,
1998,12,PA,5.3,389.5,9.644775353,0.096447754,,,,,
1998,12,RI,7.43,389.5,13.52088318,0.135208832,,,,,
1998,12,SC,3.44,389.5,6.260005135,0.062600051,,,,,
1998,12,SD,4.39,389.5,7.988785623,0.079887856,,,,,
1998,12,TN,4.13,389.5,7.5156457,0.075156457,,,,,
1998,12,TX,3.7,389.5,6.733145058,0.067331451,,,,,
1998,12,UT,2.99,389.5,5.441109114,0.054411091,,,,,
1998,12,VA,3.96,389.5,7.206284981,0.07206285,,,,,
1998,12,VT,8.12,389.5,14.77652375,0.147765237,,,,,
1998,12,WA,3.04,389.5,5.532097561,0.055320976,,,,,
1998,12,WI,3.83,389.5,6.969715019,0.06969715,,,,,
1998,12,WV,3.69,389.5,6.714947368,0.067149474,,,,,
1998,12,WY,3.45,389.5,6.278202824,0.062782028,,,,,
1998,11,AK,6.88,389.5,12.52001027,0.125200103,,,,,
1998,11,AL,3.53,389.5,6.423784339,0.064237843,,,,,
1998,11,AR,4.07,389.5,7.406459564,0.074064596,,,,,
1998,11,AZ,4.14,389.5,7.533843389,0.075338434,,,,,
1998,11,CA,5.91,389.5,10.7548344,0.107548344,,,,,
1998,11,CO,4.36,389.5,7.934192555,0.079341926,,,,,
1998,11,CT,7.48,389.5,13.61187163,0.136118716,,,,,
1998,11,DC,3.51,389.5,6.38738896,0.06387389,,,,,
1998,11,DE,4.68,389.5,8.516518614,0.085165186,,,,,
1998,11,FL,4.66,389.5,8.480123235,0.084801232,,,,,
1998,11,GA,3.35,389.5,6.096225931,0.060962259,,,,,
1998,11,HI,9.54,389.5,17.36059564,0.173605956,,,,,
1998,11,IA,4.01,389.5,7.297273427,0.072972734,,,,,
1998,11,ID,3.68,389.5,6.696749679,0.066967497,,,,,
1998,11,IL,4.75,389.5,8.643902439,0.086439024,,,,,
1998,11,IN,4.28,389.5,7.78861104,0.07788611,,,,,
1998,11,KS,4.44,389.5,8.079774069,0.080797741,,,,,
1998,11,KY,2.6,389.5,4.73139923,0.047313992,,,,,
1998,11,LA,4.19,389.5,7.624831836,0.076248318,,,,,
1998,11,MA,7.45,389.5,13.55727856,0.135572786,,,,,
1998,11,MD,3.86,389.5,7.024308087,0.070243081,,,,,
1998,11,ME,5.93,389.5,10.79122978,0.107912298,,,,,
1998,11,MI,4.93,389.5,8.971460847,0.089714608,,,,,
1998,11,MN,4.15,389.5,7.552041078,0.075520411,,,,,
1998,11,MO,3.81,389.5,6.933319641,0.069333196,,,,,
1998,11,MS,4.24,389.5,7.715820282,0.077158203,,,,,
1998,11,MT,3.6,389.5,6.551168164,0.065511682,,,,,
1998,11,NC,4.38,389.5,7.970587933,0.079705879,,,,,
1998,11,ND,4.15,389.5,7.552041078,0.075520411,,,,,
1998,11,NE,3.5,389.5,6.369191271,0.063691913,,,,,
1998,11,NH,9.23,389.5,16.79646727,0.167964673,,,,,
1998,11,NJ,7.69,389.5,13.99402311,0.139940231,,,,,
1998,11,NM,4.2,389.5,7.643029525,0.076430295,,,,,
1998,11,NV,4.15,389.5,7.552041078,0.075520411,,,,,
1998,11,NY,4.73,389.5,8.60750706,0.086075071,,,,,
1998,11,OH,4.04,389.5,7.351866496,0.073518665,,,,,
1998,11,OK,3.46,389.5,6.296400513,0.062964005,,,,,
1998,11,OR,4.04,389.5,7.351866496,0.073518665,,,,,
1998,11,PA,5.79,389.5,10.53646213,0.105364621,,,,,
1998,11,RI,6.99,389.5,12.72018485,0.127201849,,,,,
1998,11,SC,3.53,389.5,6.423784339,0.064237843,,,,,
1998,11,SD,4.35,389.5,7.915994865,0.079159949,,,,,
1998,11,TN,4.02,389.5,7.315471117,0.073154711,,,,,
1998,11,TX,3.99,389.5,7.260878049,0.07260878,,,,,
1998,11,UT,3.6,389.5,6.551168164,0.065511682,,,,,
1998,11,VA,3.68,389.5,6.696749679,0.066967497,,,,,
1998,11,VT,7.56,389.5,13.75745315,0.137574531,,,,,
1998,11,WA,3.19,389.5,5.805062901,0.058050629,,,,,
1998,11,WI,3.98,389.5,7.242680359,0.072426804,,,,,
1998,11,WV,3.84,389.5,6.987912709,0.069879127,,,,,
1998,11,WY,3.29,389.5,5.987039795,0.059870398,,,,,
1998,10,AK,7.44,389.5,13.53908087,0.135390809,,,,,
1998,10,AL,4.1,389.5,7.461052632,0.074610526,,,,,
1998,10,AR,4.07,389.5,7.406459564,0.074064596,,,,,
1998,10,AZ,6.25,389.5,11.37355584,0.113735558,,,,,
1998,10,CA,7.09,389.5,12.90216175,0.129021617,,,,,
1998,10,CO,4.37,389.5,7.952390244,0.079523902,,,,,
1998,10,CT,7.54,389.5,13.72105777,0.137210578,,,,,
1998,10,DC,4.81,389.5,8.753088575,0.087530886,,,,,
1998,10,DE,4.33,389.5,7.879599487,0.078795995,,,,,
1998,10,FL,4.74,389.5,8.62570475,0.086257047,,,,,
1998,10,GA,4.38,389.5,7.970587933,0.079705879,,,,,
1998,10,HI,8.47,389.5,15.41344288,0.154134429,,,,,
1998,10,IA,3.74,389.5,6.805935815,0.068059358,,,,,
1998,10,ID,2.38,389.5,4.331050064,0.043310501,,,,,
1998,10,IL,3.82,389.5,6.95151733,0.069515173,,,,,
1998,10,IN,3.77,389.5,6.860528883,0.068605289,,,,,
1998,10,KS,4.19,389.5,7.624831836,0.076248318,,,,,
1998,10,KY,2.63,389.5,4.785992298,0.047859923,,,,,
1998,10,LA,4.37,389.5,7.952390244,0.079523902,,,,,
1998,10,MA,7.59,389.5,13.81204621,0.138120462,,,,,
1998,10,MD,3.7,389.5,6.733145058,0.067331451,,,,,
1998,10,ME,5.98,389.5,10.88221823,0.108822182,,,,,
1998,10,MI,4.85,389.5,8.825879332,0.088258793,,,,,
1998,10,MN,4.14,389.5,7.533843389,0.075338434,,,,,
1998,10,MO,3.88,389.5,7.060703466,0.070607035,,,,,
1998,10,MS,4.37,389.5,7.952390244,0.079523902,,,,,
1998,10,MT,3.21,389.5,5.84145828,0.058414583,,,,,
1998,10,NC,4.68,389.5,8.516518614,0.085165186,,,,,
1998,10,ND,4.13,389.5,7.5156457,0.075156457,,,,,
1998,10,NE,3.29,389.5,5.987039795,0.059870398,,,,,
1998,10,NH,9.2,389.5,16.7418742,0.167418742,,,,,
1998,10,NJ,8.02,389.5,14.59454685,0.145945469,,,,,
1998,10,NM,4.65,389.5,8.461925546,0.084619255,,,,,
1998,10,NV,4.43,389.5,8.06157638,0.080615764,,,,,
1998,10,NY,4.71,389.5,8.571111682,0.085711117,,,,,
1998,10,OH,4.38,389.5,7.970587933,0.079705879,,,,,
1998,10,OK,3.72,389.5,6.769540436,0.067695404,,,,,
1998,10,OR,3.77,389.5,6.860528883,0.068605289,,,,,
1998,10,PA,5.27,389.5,9.590182285,0.095901823,,,,,
1998,10,RI,6.96,389.5,12.66559178,0.126655918,,,,,
1998,10,SC,3.71,389.5,6.751342747,0.067513427,,,,,
1998,10,SD,4.32,389.5,7.861401797,0.078614018,,,,,
1998,10,TN,4.13,389.5,7.5156457,0.075156457,,,,,
1998,10,TX,3.97,389.5,7.22448267,0.072244827,,,,,
1998,10,UT,3.22,389.5,5.859655969,0.05859656,,,,,
1998,10,VA,3.88,389.5,7.060703466,0.070607035,,,,,
1998,10,VT,6.65,389.5,12.10146341,0.121014634,,,,,
1998,10,WA,3.27,389.5,5.950644416,0.059506444,,,,,
1998,10,WI,3.77,389.5,6.860528883,0.068605289,,,,,
1998,10,WV,3.69,389.5,6.714947368,0.067149474,,,,,
1998,10,WY,3.37,389.5,6.132621309,0.061326213,,,,,
1998,9,AK,7.29,389.5,13.26611553,0.132661155,,,,,
1998,9,AL,4.05,389.5,7.370064185,0.073700642,,,,,
1998,9,AR,4.5,389.5,8.188960205,0.081889602,,,,,
1998,9,AZ,4.72,389.5,8.589309371,0.085893094,,,,,
1998,9,CA,6.86,389.5,12.48361489,0.124836149,,,,,
1998,9,CO,4.37,389.5,7.952390244,0.079523902,,,,,
1998,9,CT,7.43,389.5,13.52088318,0.135208832,,,,,
1998,9,DC,4.88,389.5,8.880472401,0.088804724,,,,,
1998,9,DE,4.73,389.5,8.60750706,0.086075071,,,,,
1998,9,FL,4.79,389.5,8.716693196,0.087166932,,,,,
1998,9,GA,4.49,389.5,8.170762516,0.081707625,,,,,
1998,9,HI,9.14,389.5,16.63268806,0.166326881,,,,,
1998,9,IA,4.32,389.5,7.861401797,0.078614018,,,,,
1998,9,ID,3.17,389.5,5.768667522,0.057686675,,,,,
1998,9,IL,4.97,389.5,9.044251605,0.090442516,,,,,
1998,9,IN,3.91,389.5,7.115296534,0.071152965,,,,,
1998,9,KS,4.47,389.5,8.134367137,0.081343671,,,,,
1998,9,KY,3.06,389.5,5.56849294,0.055684929,,,,,
1998,9,LA,4.41,389.5,8.025181001,0.08025181,,,,,
1998,9,MA,8.12,389.5,14.77652375,0.147765237,,,,,
1998,9,MD,4.55,389.5,8.279948652,0.082799487,,,,,
1998,9,ME,5.95,389.5,10.82762516,0.108276252,,,,,
1998,9,MI,4.94,389.5,8.989658537,0.089896585,,,,,
1998,9,MN,4.68,389.5,8.516518614,0.085165186,,,,,
1998,9,MO,4.79,389.5,8.716693196,0.087166932,,,,,
1998,9,MS,4.38,389.5,7.970587933,0.079705879,,,,,
1998,9,MT,3.18,389.5,5.786865212,0.057868652,,,,,
1998,9,NC,5.02,389.5,9.135240051,0.091352401,,,,,
1998,9,ND,4.44,389.5,8.079774069,0.080797741,,,,,
1998,9,NE,3.69,389.5,6.714947368,0.067149474,,,,,
1998,9,NH,9.38,389.5,17.06943261,0.170694326,,,,,
1998,9,NJ,7.85,389.5,14.28518614,0.142851861,,,,,
1998,9,NM,4.48,389.5,8.152564827,0.081525648,,,,,
1998,9,NV,5.47,389.5,9.954136072,0.099541361,,,,,
1998,9,NY,5.06,389.5,9.208030809,0.092080308,,,,,
1998,9,OH,4.23,389.5,7.697622593,0.076976226,,,,,
1998,9,OK,3.78,389.5,6.878726573,0.068787266,,,,,
1998,9,OR,4.09,389.5,7.442854942,0.074428549,,,,,
1998,9,PA,5.7,389.5,10.37268293,0.103726829,,,,,
1998,9,RI,6.97,389.5,12.68378947,0.126837895,,,,,
1998,9,SC,3.91,389.5,7.115296534,0.071152965,,,,,
1998,9,SD,4.5,389.5,8.188960205,0.081889602,,,,,
1998,9,TN,4.13,389.5,7.5156457,0.075156457,,,,,
1998,9,TX,4.09,389.5,7.442854942,0.074428549,,,,,
1998,9,UT,3.63,389.5,6.605761232,0.066057612,,,,,
1998,9,VA,3.45,389.5,6.278202824,0.062782028,,,,,
1998,9,VT,5.98,389.5,10.88221823,0.108822182,,,,,
1998,9,WA,3.3,389.5,6.005237484,0.060052375,,,,,
1998,9,WI,3.87,389.5,7.042505777,0.070425058,,,,,
1998,9,WV,3.78,389.5,6.878726573,0.068787266,,,,,
1998,9,WY,3.3,389.5,6.005237484,0.060052375,,,,,
1998,8,AK,7.11,389.5,12.93855712,0.129385571,,,,,
1998,8,AL,4.94,389.5,8.989658537,0.089896585,,,,,
1998,8,AR,4.56,389.5,8.298146341,0.082981463,,,,,
1998,8,AZ,5.65,389.5,10.28169448,0.102816945,,,,,
1998,8,CA,7.38,389.5,13.42989474,0.134298947,,,,,
1998,8,CO,4.31,389.5,7.843204108,0.078432041,,,,,
1998,8,CT,7.73,389.5,14.06681386,0.140668139,,,,,
1998,8,DC,5.5,389.5,10.00872914,0.100087291,,,,,
1998,8,DE,4.72,389.5,8.589309371,0.085893094,,,,,
1998,8,FL,4.81,389.5,8.753088575,0.087530886,,,,,
1998,8,GA,4.57,389.5,8.316344031,0.08316344,,,,,
1998,8,HI,8.99,389.5,16.35972272,0.163597227,,,,,
1998,8,IA,4.5,389.5,8.188960205,0.081889602,,,,,
1998,8,ID,3.32,389.5,6.041632863,0.060416329,,,,,
1998,8,IL,5.51,389.5,10.02692683,0.100269268,,,,,
1998,8,IN,3.89,389.5,7.078901155,0.070789012,,,,,
1998,8,KS,4.71,389.5,8.571111682,0.085711117,,,,,
1998,8,KY,3.59,389.5,6.532970475,0.065329705,,,,,
1998,8,LA,4.29,389.5,7.806808729,0.078068087,,,,,
1998,8,MA,8.96,389.5,16.30512965,0.163051297,,,,,
1998,8,MD,4.92,389.5,8.953263158,0.089532632,,,,,
1998,8,ME,5.95,389.5,10.82762516,0.108276252,,,,,
1998,8,MI,5.18,389.5,9.426403081,0.094264031,,,,,
1998,8,MN,4.85,389.5,8.825879332,0.088258793,,,,,
1998,8,MO,5.57,389.5,10.13611297,0.10136113,,,,,
1998,8,MS,4.15,389.5,7.552041078,0.075520411,,,,,
1998,8,MT,2.81,389.5,5.113550706,0.051135507,,,,,
1998,8,NC,5.05,389.5,9.189833119,0.091898331,,,,,
1998,8,ND,4.6,389.5,8.370937099,0.083709371,,,,,
1998,8,NE,3.67,389.5,6.67855199,0.06678552,,,,,
1998,8,NH,9.38,389.5,17.06943261,0.170694326,,,,,
1998,8,NJ,8.53,389.5,15.52262901,0.15522629,,,,,
1998,8,NM,4.65,389.5,8.461925546,0.084619255,,,,,
1998,8,NV,5.42,389.5,9.863147625,0.098631476,,,,,
1998,8,NY,5.09,389.5,9.262623877,0.092626239,,,,,
1998,8,OH,4.67,389.5,8.498320924,0.084983209,,,,,
1998,8,OK,4.2,389.5,7.643029525,0.076430295,,,,,
1998,8,OR,3.52,389.5,6.40558665,0.064055866,,,,,
1998,8,PA,5.86,389.5,10.66384596,0.10663846,,,,,
1998,8,RI,7.69,389.5,13.99402311,0.139940231,,,,,
1998,8,SC,3.97,389.5,7.22448267,0.072244827,,,,,
1998,8,SD,4.63,389.5,8.425530167,0.084255302,,,,,
1998,8,TN,4.21,389.5,7.661227214,0.076612272,,,,,
1998,8,TX,4.06,389.5,7.388261874,0.073882619,,,,,
1998,8,UT,3.57,389.5,6.496575096,0.064965751,,,,,
1998,8,VA,3.94,389.5,7.169889602,0.071698896,,,,,
1998,8,VT,6.63,389.5,12.06506804,0.12065068,,,,,
1998,8,WA,2.7,389.5,4.913376123,0.049133761,,,,,
1998,8,WI,3.37,389.5,6.132621309,0.061326213,,,,,
1998,8,WV,3.82,389.5,6.95151733,0.069515173,,,,,
1998,8,WY,3.4,389.5,6.187214377,0.061872144,,,,,
1998,7,AK,6.8,389.5,12.37442875,0.123744288,,,,,
1998,7,AL,4.83,389.5,8.789483954,0.08789484,,,,,
1998,7,AR,4.53,389.5,8.243553273,0.082435533,,,,,
1998,7,AZ,5.58,389.5,10.15431065,0.101543107,,,,,
1998,7,CA,7.68,389.5,13.97582542,0.139758254,,,,,
1998,7,CO,4.32,389.5,7.861401797,0.078614018,,,,,
1998,7,CT,7.65,389.5,13.92123235,0.139212323,,,,,
1998,7,DC,6.06,389.5,11.02779974,0.110277997,,,,,
1998,7,DE,4.84,389.5,8.807681643,0.088076816,,,,,
1998,7,FL,4.96,389.5,9.026053915,0.090260539,,,,,
1998,7,GA,5.27,389.5,9.590182285,0.095901823,,,,,
1998,7,HI,9.21,389.5,16.76007189,0.167600719,,,,,
1998,7,IA,4.53,389.5,8.243553273,0.082435533,,,,,
1998,7,ID,3.5,389.5,6.369191271,0.063691913,,,,,
1998,7,IL,6.94,389.5,12.62919641,0.126291964,,,,,
1998,7,IN,4.1,389.5,7.461052632,0.074610526,,,,,
1998,7,KS,4.85,389.5,8.825879332,0.088258793,,,,,
1998,7,KY,3.92,389.5,7.133494223,0.071334942,,,,,
1998,7,LA,4.13,389.5,7.5156457,0.075156457,,,,,
1998,7,MA,8.75,389.5,15.92297818,0.159229782,,,,,
1998,7,MD,4.56,389.5,8.298146341,0.082981463,,,,,
1998,7,ME,5.96,389.5,10.84582285,0.108458228,,,,,
1998,7,MI,5.27,389.5,9.590182285,0.095901823,,,,,
1998,7,MN,4.94,389.5,8.989658537,0.089896585,,,,,
1998,7,MO,5.69,389.5,10.35448524,0.103544852,,,,,
1998,7,MS,4.59,389.5,8.352739409,0.083527394,,,,,
1998,7,MT,3.41,389.5,6.205412067,0.062054121,,,,,
1998,7,NC,5.28,389.5,9.608379974,0.0960838,,,,,
1998,7,ND,4.64,389.5,8.443727856,0.084437279,,,,,
1998,7,NE,4.11,389.5,7.479250321,0.074792503,,,,,
1998,7,NH,9.39,389.5,17.0876303,0.170876303,,,,,
1998,7,NJ,8.11,389.5,14.75832606,0.147583261,,,,,
1998,7,NM,4.7,389.5,8.552913992,0.08552914,,,,,
1998,7,NV,5.61,389.5,10.20890372,0.102089037,,,,,
1998,7,NY,5.23,389.5,9.517391528,0.095173915,,,,,
1998,7,OH,4.19,389.5,7.624831836,0.076248318,,,,,
1998,7,OK,4.26,389.5,7.752215661,0.077522157,,,,,
1998,7,OR,3.08,389.5,5.604888318,0.056048883,,,,,
1998,7,PA,5.55,389.5,10.09971759,0.100997176,,,,,
